KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
13620011,2,檜山振興局上ノ国町,字神明,0,,,13,6,6,1,1,-,-,-,11
13620012,2,檜山振興局上ノ国町,字湯ノ岱,0,,,140,68,60,35,13,8,4,8,95
13620020,2,檜山振興局上ノ国町,字宮越,0,,,21,14,10,5,3,4,-,2,17
13620030,2,檜山振興局上ノ国町,字早瀬,0,,,16,11,8,4,2,3,-,3,12
13620040,2,檜山振興局上ノ国町,字桂岡,0,,,72,48,41,22,13,7,5,9,57
13620050,2,檜山振興局上ノ国町,字小森,0,,,35,25,21,14,2,4,-,2,30
13620060,2,檜山振興局上ノ国町,字豊田,0,,,58,30,23,15,7,7,1,9,43
13620070,2,檜山振興局上ノ国町,字中須田,0,,,163,119,89,50,25,30,9,24,108
13620080,2,檜山振興局上ノ国町,字新村,0,,,73,60,51,26,18,9,6,17,48
13620091,2,檜山振興局上ノ国町,中央区,0,,,113,86,81,28,36,5,11,41,38
13620092,2,檜山振興局上ノ国町,字大留,0,,,423,274,256,116,92,18,33,103,134
13620100,2,檜山振興局上ノ国町,字北村,0,,,198,129,109,46,39,20,16,31,120
13620110,2,檜山振興局上ノ国町,字内郷,0,,,8,4,4,2,1,-,-,-,5
13620120,2,檜山振興局上ノ国町,字向浜,0,,,66,44,38,11,21,6,10,19,21
13620130,2,檜山振興局上ノ国町,字上ノ国,0,,,148,105,90,51,25,15,10,29,94
13620140,2,檜山振興局上ノ国町,字勝山,0,,,38,27,26,10,10,1,6,12,17
13620150,2,檜山振興局上ノ国町,字原歌,0,,,19,14,14,7,4,-,-,1,13
13620160,2,檜山振興局上ノ国町,字大崎,1,,170,58,38,32,18,8,6,3,6,43
13620170,2,檜山振興局上ノ国町,字大安在,2,160,,X,X,X,X,X,X,X,X,X
13620180,2,檜山振興局上ノ国町,字小安在,0,,,30,22,15,9,3,7,1,1,25
13620190,2,檜山振興局上ノ国町,字木ノ子,0,,,60,41,30,16,11,11,-,7,45
13620200,2,檜山振興局上ノ国町,字扇石,0,,,80,62,43,21,16,19,3,16,55
13620210,2,檜山振興局上ノ国町,字汐吹,0,,,101,81,60,26,20,21,2,13,76
13620220,2,檜山振興局上ノ国町,字羽根差,0,,,-,-,-,-,-,-,-,-,-
13620230,2,檜山振興局上ノ国町,字石崎,1,,240,166,97,84,55,7,13,2,4,125
13620240,2,檜山振興局上ノ国町,字早川,2,230,,X,X,X,X,X,X,X,X,X
13620250,2,檜山振興局上ノ国町,字館野,0,,,11,8,5,3,1,3,-,2,7
13620260,2,檜山振興局上ノ国町,字小砂子,0,,,58,43,33,17,7,10,4,6,49
1363,1,檜山振興局厚沢部町,,0,,,1757,1216,1044,524,361,172,124,315,973
13630010,2,檜山振興局厚沢部町,字美和,0,,,60,39,26,14,8,13,2,9,41
13630020,2,檜山振興局厚沢部町,字富栄,0,,,69,51,38,24,7,13,3,7,44
13630030,2,檜山振興局厚沢部町,緑町,0,,,99,80,72,27,35,8,14,44,24
13630040,2,檜山振興局厚沢部町,本町,0,,,66,43,38,22,14,5,3,10,37
13630050,2,檜山振興局厚沢部町,新町,0,,,295,187,181,86,73,6,26,65,117
13630060,2,檜山振興局厚沢部町,松園町,0,,,39,20,17,5,8,3,6,11,8
13630070,2,檜山振興局厚沢部町,字上の山,0,,,-,-,-,-,-,-,-,-,-
13630080,2,檜山振興局厚沢部町,赤沼町,0,,,277,183,170,85,63,13,23,56,121
13630090,2,檜山振興局厚沢部町,字上里,0,,,46,33,27,14,10,6,2,3,30
13630100,2,檜山振興局厚沢部町,字滝野,0,,,52,40,29,12,10,11,5,8,41
13630110,2,檜山振興局厚沢部町,字稲見,0,,,12,10,7,4,1,3,1,1,11
13630120,2,檜山振興局厚沢部町,字清水,0,,,12,10,10,6,3,-,-,2,7
13630130,2,檜山振興局厚沢部町,字鶉,0,,,50,38,26,13,10,12,4,11,38
13630140,2,檜山振興局厚沢部町,鶉町,0,,,147,99,87,44,30,12,10,20,77
13630150,2,檜山振興局厚沢部町,字相生,0,,,24,20,14,5,8,6,1,5,15
13630160,2,檜山振興局厚沢部町,字共和,0,,,9,5,5,2,2,-,-,2,7
13630170,2,檜山振興局厚沢部町,字旭丘,0,,,18,8,5,2,-,3,-,-,17
13630180,2,檜山振興局厚沢部町,字木間内,0,,,37,29,24,19,3,5,1,4,25
13630190,2,檜山振興局厚沢部町,字社の山,0,,,19,17,14,9,4,3,-,4,14
13630200,2,檜山振興局厚沢部町,字峠下,0,,,-,-,-,-,-,-,-,-,-
13630210,2,檜山振興局厚沢部町,字新栄,0,,,35,29,22,12,5,7,3,4,28
13630220,2,檜山振興局厚沢部町,字当路,0,,,35,25,16,8,3,9,1,4,27
13630230,2,檜山振興局厚沢部町,南館町,0,,,67,45,36,20,10,9,2,5,46
13630240,2,檜山振興局厚沢部町,字城丘,0,,,23,16,15,7,4,1,-,1,18
13630250,2,檜山振興局厚沢部町,館町,0,,,211,144,129,62,42,15,13,34,138
13630270,2,檜山振興局厚沢部町,字中館,0,,,21,16,14,6,5,2,1,1,15
13630280,2,檜山振興局厚沢部町,字須賀,0,,,-,-,-,-,-,-,-,-,-
13630290,2,檜山振興局厚沢部町,字富里,0,,,34,29,22,16,3,7,3,4,27
1364,1,檜山振興局乙部町,,0,,,1726,1192,1041,543,345,151,90,281,1035
13640010,2,檜山振興局乙部町,字滝瀬,0,,,169,125,120,67,34,5,11,24,78
13640020,2,檜山振興局乙部町,字元町,0,,,155,116,95,49,30,21,9,31,103
13640030,2,檜山振興局乙部町,字緑町,0,,,519,345,312,155,116,33,35,94,280
13640040,2,檜山振興局乙部町,字館浦,0,,,242,174,155,81,51,19,12,54,126
13640050,2,檜山振興局乙部町,字姫川,0,,,66,47,39,23,10,8,3,7,48
13640060,2,檜山振興局乙部町,字旭岱,0,,,48,28,24,11,9,4,2,7,28
13640070,2,檜山振興局乙部町,字富岡,0,,,9,8,5,4,1,3,-,3,7
13640080,2,檜山振興局乙部町,字鳥山,0,,,57,32,30,13,11,2,1,6,42
13640090,2,檜山振興局乙部町,字栄浜,0,,,93,64,54,27,18,10,5,14,54
13640100,2,檜山振興局乙部町,字元和,0,,,83,59,51,30,15,8,3,13,58
13640110,2,檜山振興局乙部町,字三ツ谷,0,,,44,23,20,13,6,3,-,2,37
13640120,2,檜山振興局乙部町,字潮見,0,,,32,24,21,10,10,3,3,6,21
13640130,2,檜山振興局乙部町,字花磯,0,,,100,73,54,29,14,19,3,11,70
13640140,2,檜山振興局乙部町,字豊浜,0,,,109,74,61,31,20,13,3,9,83
1367,1,檜山振興局奥尻町,,0,,,1260,749,653,357,200,96,79,184,670
13670010,2,檜山振興局奥尻町,字稲穂,0,,,53,36,34,20,7,2,3,3,38
13670020,2,檜山振興局奥尻町,字宮津,0,,,91,40,37,10,26,3,19,29,11
13670030,2,檜山振興局奥尻町,字球浦,0,,,102,76,64,36,17,12,6,13,61
13670040,2,檜山振興局奥尻町,字奥尻,0,,,437,254,221,137,61,33,23,52,216
13670050,2,檜山振興局奥尻町,字赤石,0,,,54,40,29,14,9,11,1,5,34
13670060,2,檜山振興局奥尻町,字松江,0,,,48,21,18,11,3,3,-,5,37
13670070,2,檜山振興局奥尻町,字富里,0,,,39,26,18,10,7,8,3,7,25
13670080,2,檜山振興局奥尻町,字青苗,0,,,308,182,162,83,49,20,18,48,180
13670090,2,檜山振興局奥尻町,字米岡,0,,,110,66,62,31,20,4,6,22,53
13670100,2,檜山振興局奥尻町,字湯浜,0,,,18,8,8,5,1,-,-,-,15
1370,1,檜山振興局今金町,,0,,,2263,1576,1308,672,460,268,163,390,1280
13700010,2,檜山振興局今金町,字今金,0,,,1492,987,887,448,328,100,121,284,711
13700020,2,檜山振興局今金町,字御影,0,,,82,51,44,29,9,7,3,8,56
13700030,2,檜山振興局今金町,字神丘,0,,,164,124,92,46,38,32,13,31,102
13700040,2,檜山振興局今金町,字豊田,0,,,18,15,11,6,4,4,1,2,13
13700050,2,檜山振興局今金町,字鈴金,0,,,52,41,27,14,8,14,2,4,42
13700060,2,檜山振興局今金町,字八束,0,,,72,55,30,11,11,25,2,9,60
13700070,2,檜山振興局今金町,字田代,0,,,63,54,37,23,6,17,3,7,49
13700080,2,檜山振興局今金町,字金原,0,,,44,36,26,12,10,10,4,6,31
13700090,2,檜山振興局今金町,字鈴岡,0,,,20,19,11,4,5,8,4,7,15
13700100,2,檜山振興局今金町,字美利河,0,,,25,15,14,7,4,1,1,3,19
13700110,2,檜山振興局今金町,字光台,0,,,8,7,4,4,-,3,-,-,7
13700120,2,檜山振興局今金町,字種川,0,,,88,65,51,22,19,14,3,11,63
13700130,2,檜山振興局今金町,字住吉,1,,0140;0160,31,26,18,13,2,8,1,3,30
13700140,2,檜山振興局今金町,字宮島,2,130,,X,X,X,X,X,X,X,X,X
13700150,2,檜山振興局今金町,字花石,0,,,23,14,13,7,3,1,-,1,21
13700160,2,檜山振興局今金町,字奥沢,2,130,,X,X,X,X,X,X,X,X,X
13700170,2,檜山振興局今金町,字中里,0,,,16,10,9,8,1,1,-,1,12
13700180,2,檜山振興局今金町,字稲穂,0,,,28,26,16,9,6,10,2,5,26
13700190,2,檜山振興局今金町,字白石,0,,,26,21,11,5,5,10,3,7,15
13700200,2,檜山振興局今金町,字日進,0,,,11,10,7,4,1,3,-,1,8
13700210,2,檜山振興局今金町,字旭台,0,,,-,-,-,-,-,-,-,-,-
1371,1,檜山振興局せたな町,,0,,,3848,2416,2067,1120,654,349,181,556,2227
13710010,2,檜山振興局せたな町,北檜山区松岡,0,,,11,7,7,-,6,-,3,3,3
13710020,2,檜山振興局せたな町,北檜山区徳島,0,,,159,119,103,58,36,16,7,29,95
13710030,2,檜山振興局せたな町,北檜山区豊岡,0,,,324,179,160,76,65,19,26,55,126
13710040,2,檜山振興局せたな町,北檜山区兜野,0,,,21,14,13,6,6,1,1,3,15
13710050,2,檜山振興局せたな町,北檜山区愛知,0,,,63,52,34,17,13,18,5,12,51
13710060,2,檜山振興局せたな町,北檜山区北檜山,0,,,981,615,563,279,215,52,67,179,444
13710070,2,檜山振興局せたな町,北檜山区西丹羽,0,,,53,46,28,14,7,18,4,11,37
13710080,2,檜山振興局せたな町,北檜山区丹羽,0,,,135,77,64,35,10,13,4,13,82
13710090,2,檜山振興局せたな町,北檜山区東丹羽,0,,,35,33,17,12,4,16,1,1,23
13710100,2,檜山振興局せたな町,北檜山区小倉山,0,,,29,22,13,6,6,9,2,9,17
13710110,2,檜山振興局せたな町,北檜山区新成,0,,,39,21,18,10,6,3,1,4,31
13710120,2,檜山振興局せたな町,北檜山区太櫓,0,,,37,18,17,13,3,1,1,1,27
13710130,2,檜山振興局せたな町,北檜山区共和,0,,,12,9,9,3,5,-,-,-,9
13710140,2,檜山振興局せたな町,北檜山区栄,0,,,28,24,14,9,5,10,1,2,21
13710150,2,檜山振興局せたな町,北檜山区若松,0,,,142,94,68,43,16,26,7,14,108
13710160,2,檜山振興局せたな町,北檜山区富里,0,,,32,28,21,8,8,7,2,4,21
13710170,2,檜山振興局せたな町,北檜山区二俣,0,,,38,28,21,12,6,7,1,5,27
13710180,2,檜山振興局せたな町,北檜山区小川,0,,,10,7,5,5,-,2,1,1,9
13710190,2,檜山振興局せたな町,瀬棚区北島歌,0,,,39,23,21,15,3,2,-,1,33
13710200,2,檜山振興局せたな町,瀬棚区島歌,0,,,51,31,24,12,5,7,-,4,43
13710210,2,檜山振興局せたな町,瀬棚区元浦,0,,,41,32,25,17,4,7,1,1,35
13710220,2,檜山振興局せたな町,瀬棚区西大里,0,,,30,25,18,10,6,7,5,5,23
13710230,2,檜山振興局せたな町,瀬棚区東大里,0,,,17,14,11,4,6,3,3,7,9
13710240,2,檜山振興局せたな町,瀬棚区三本杉,0,,,52,37,32,14,11,5,2,8,32
13710250,2,檜山振興局せたな町,瀬棚区共和,0,,,39,23,20,9,7,3,-,4,21
13710260,2,檜山振興局せたな町,瀬棚区南川,0,,,33,25,24,11,10,1,1,9,12
13710270,2,檜山振興局せたな町,瀬棚区本町,0,,,596,337,298,161,93,39,19,93,318
13710280,2,檜山振興局せたな町,大成区太田,0,,,24,13,11,10,1,2,-,1,22
13710290,2,檜山振興局せたな町,大成区富磯,0,,,17,10,9,7,1,1,-,1,17
13710300,2,檜山振興局せたな町,大成区上浦,0,,,91,59,47,35,7,12,1,5,78
13710310,2,檜山振興局せたな町,大成区都,0,,,314,208,190,111,49,18,8,44,187
13710320,2,檜山振興局せたな町,大成区本陣,0,,,64,34,31,20,5,3,2,4,46
13710330,2,檜山振興局せたな町,大成区久遠,0,,,88,52,41,26,11,11,1,10,63
13710340,2,檜山振興局せたな町,大成区花歌,0,,,39,18,18,14,2,-,1,1,33
13710350,2,檜山振興局せたな町,大成区宮野,0,,,81,39,35,24,6,4,-,5,51
13710360,2,檜山振興局せたな町,大成区平浜,0,,,9,3,2,1,1,1,-,-,7
13710370,2,檜山振興局せたな町,大成区貝取澗,0,,,13,8,6,2,3,2,-,1,11
13710380,2,檜山振興局せたな町,大成区長磯,0,,,61,32,29,11,6,3,3,6,40
1391,1,後志総合振興局島牧村,,0,,,656,421,368,191,112,53,33,90,401
13910010,2,後志総合振興局島牧村,字富浦,0,,,21,13,11,6,4,2,-,3,13
13910020,2,後志総合振興局島牧村,字歌島,0,,,21,12,12,6,3,-,-,2,14
13910030,2,後志総合振興局島牧村,字本目,0,,,107,58,51,28,19,7,7,15,62
13910040,2,後志総合振興局島牧村,字港,0,,,13,8,8,4,2,-,-,2,10
13910050,2,後志総合振興局島牧村,字栄磯,0,,,33,27,19,11,8,8,4,8,22
13910060,2,後志総合振興局島牧村,字豊浜,0,,,53,37,29,17,5,8,3,6,37
